PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_TITLE;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_ATTRIBUTEDESCRIPTION;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_WEIGHT;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.3.1;Ensure IAM policies that allow full *:* administrative privileges are not attached;IAM policies with full privileges not attached;1. IAM;1.3 Privilege Escalation Prevention;IAM policies define permissions for users, groups, and roles, controlling access to AWS resources. Following the principle of least privilege, users should be granted only the permissions necessary to perform their tasks. Instead of assigning broad administrative privileges, permissions should be carefully crafted to allow only the required actions.;Starting with minimal permissions and granting additional access as needed is significantly more secure than providing excessive permissions and attempting to restrict them later. Assigning full administrative privileges increases the risk of unauthorized or accidental actions that could compromise AWS resources. IAM policies containing Effect: Allow, Action: , Resource:  should be removed to prevent unrestricted access and enforce security best practices.;4;100;FAIL;AWS policy AdministratorAccess is attached and allows '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess;AdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.3.1;Ensure IAM policies that allow full *:* administrative privileges are not attached;IAM policies with full privileges not attached;1. IAM;1.3 Privilege Escalation Prevention;IAM policies define permissions for users, groups, and roles, controlling access to AWS resources. Following the principle of least privilege, users should be granted only the permissions necessary to perform their tasks. Instead of assigning broad administrative privileges, permissions should be carefully crafted to allow only the required actions.;Starting with minimal permissions and granting additional access as needed is significantly more secure than providing excessive permissions and attempting to restrict them later. Assigning full administrative privileges increases the risk of unauthorized or accidental actions that could compromise AWS resources. IAM policies containing Effect: Allow, Action: , Resource:  should be removed to prevent unrestricted access and enforce security best practices.;4;100;PASS;AWS policy AWSSupportServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSSupportServiceRolePolicy;AWSSupportServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.3.1;Ensure IAM policies that allow full *:* administrative privileges are not attached;IAM policies with full privileges not attached;1. IAM;1.3 Privilege Escalation Prevention;IAM policies define permissions for users, groups, and roles, controlling access to AWS resources. Following the principle of least privilege, users should be granted only the permissions necessary to perform their tasks. Instead of assigning broad administrative privileges, permissions should be carefully crafted to allow only the required actions.;Starting with minimal permissions and granting additional access as needed is significantly more secure than providing excessive permissions and attempting to restrict them later. Assigning full administrative privileges increases the risk of unauthorized or accidental actions that could compromise AWS resources. IAM policies containing Effect: Allow, Action: , Resource:  should be removed to prevent unrestricted access and enforce security best practices.;4;100;PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.2.7;Ensure IAM users are managed centrally via identity federation or AWS Organizations for multi-account environments;IAM users managed centrally or by organizations;1. IAM;1.2 Authorization;In multi-account AWS environments, centralizing IAM user management improves control, security, and access management efficiency. Instead of creating separate IAM users in each account, access should be managed through role assumption. This can be achieved using AWS Organizations or federation with an external identity provider (e.g., AWS IAM Identity Center, Okta, or Active Directory).;Centralizing IAM user management into a single identity store simplifies administration, reduces the risk of access misconfigurations, and enforces consistent security policies across all accounts. This approach enhances security, scalability, and compliance while minimizing user duplication and permission errors.;1;1;FAIL;No SAML Providers found.;arn:aws:iam::735291151388:root;735291151388;iam_check_saml_providers_sts;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.3.3;Ensure no IAM Inline policies allow actions that may lead into Privilege Escalation;IAM policy allow privilege escalation;1. IAM;1.3 Privilege Escalation Prevention;IAM inline policies define permissions directly attached to users, groups, or roles, rather than being managed as standalone policies. If improperly configured, these policies can grant actions that enable privilege escalation, allowing users to elevate their access beyond intended permissions. Privilege escalation can occur through misconfigured IAM roles, excessive permissions, or indirect access paths, potentially leading to unauthorized control over AWS resources.;Users with some IAM permissions are allowed to elevate their privileges up to administrator rights.;4;100;PASS;Inline policy cloudguardian-s3-read-only attached to role cloudguardian-web-role does not allow privilege escalation.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role/cloudguardian-s3-read-only;iam_inline_policy_allows_privilege_escalation;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.13;Ensure no root account access key exists;No root access key;1. IAM;1.1 Authentication;The root account in AWS has unrestricted administrative privileges and should be protected with the highest security measures. Access keys provide programmatic access to AWS, but when linked to the root account, they pose a significant security risk. It is recommended that no access keys be associated with the root account, ensuring that all programmatic access is managed through IAM roles and users with least privilege access.;The root account holds the highest level of privileges in an AWS environment. AWS Access Keys enable programmatic access to AWS resources, but when associated with the root account, they pose a significant security risk. It is recommended to remove all access keys linked to the root account to minimize potential attack vectors. Eliminating root access keys reduces the risk of unauthorized access and enforces the use of role-based IAM accounts with least privilege, promoting a more secure and controlled access management approach.;5;1000;PASS;Root account does not have access keys.;arn:aws:iam::735291151388:root;<root_account>;iam_no_root_access_key;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.12;Ensure IAM password policy expires passwords within 90 days or less;IAM password expires within 90 days;1. IAM;1.1 Authentication;IAM password policies can be configured to enforce password expiration after a defined period. It is recommended that passwords be set to expire within 90 days or less to ensure users regularly update their credentials. This helps mitigate security risks associated with stale or compromised passwords that remain active for extended periods.;Requiring password expiration within 90 days or less reduces the risk of credential-based attacks, such as brute-force attacks and credential stuffing, by ensuring that old passwords cannot be used indefinitely. If a password has been exposed or compromised without detection, regular expiration limits the window of opportunity for an attacker to exploit it. This policy enforces stronger access control and aligns with industry security best practices.;3;10;FAIL;Password expiration is not set.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_expires_passwords_within_90_days_or_less;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.8;Ensure IAM password policy require at least one lowercase letter;IAM password policy require one lowercase or more;1. IAM;1.1 Authentication;IAM password policies can be configured to enforce the use of at least one lowercase letter in user passwords. Including lowercase letters increases password complexity, making them more resistant to brute-force and dictionary attacks. It is recommended to require at least one lowercase letter in IAM passwords to strengthen security.;Requiring at least one lowercase letter ensures that passwords are not composed solely of numbers or uppercase letters, which are easier to guess. Attackers often use wordlists and predictable patterns when attempting to crack passwords. By enforcing lowercase letters, password complexity improves, reducing the likelihood of unauthorized access.;3;10;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_lowercase;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.4;Ensure IAM password policy requires minimum length of 14 or greater;IAM password lenght 14 or greater;1. IAM;1.1 Authentication;Password policies help enforce password complexity requirements to strengthen account security. In AWS IAM, password policies can be configured to ensure that user passwords meet specific criteria, including a minimum length requirement. It is recommended to enforce a minimum password length of 14 characters to enhance security.;Requiring longer and more complex passwords reduces the risk of compromise from brute force attacks, credential stuffing, and other password-based threats. A 14-character minimum makes it significantly harder for attackers to guess or crack passwords, improving overall account security and resilience.;3;10;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_minimum_length_14;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.6;Ensure IAM password policy require at least one number;IAM password requires one number or more;1. IAM;1.1 Authentication;Password policies help enforce password complexity requirements to strengthen account security. In AWS IAM, password policies can be configured to ensure that user passwords meet specific criteria, including using at least number as requirement. It is recommended to enforce the usage of one number to enhance security.;Requiring more complex passwords reduces the risk of compromise from brute force attacks, credential stuffing, and other password-based threats. Using a number at least makes it significantly harder for attackers to guess or crack passwords, improving overall account security and resilience.;3;10;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_number;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.5;Ensure IAM password policy prevents password reuse;IAM prevent password reuse;1. IAM;1.1 Authentication;IAM password policies can be configured to prevent users from reusing previous passwords. This ensures that users create new, unique passwords instead of cycling through old ones. It is recommended to enforce password history restrictions to enhance security.;Blocking password reuse helps mitigate the risk of credential-based attacks, such as brute force and credential stuffing. It prevents users from reverting to previously compromised passwords, reducing the likelihood of unauthorized access.;3;10;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_reuse_24;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.7;Ensure IAM password policy require at least one symbol;IAM password policy require one symbol or more;1. IAM;1.1 Authentication;IAM password policies can be configured to enforce the use of at least one special character (symbol) in user passwords. Special characters (e.g., @, #, $, %) add complexity, making passwords harder to guess or crack. It is recommended to require at least one symbol in IAM passwords to enhance security.;Requiring a symbol in passwords increases entropy, making brute-force and dictionary attacks more difficult. Attackers often rely on common or predictable password patterns, and enforcing special characters helps reduce the effectiveness of such attacks. This policy strengthens overall password security and aligns with industry best practices.;3;10;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_symbol;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.9;Ensure IAM password policy requires at least one uppercase letter;IAM password policy require one uppercase or more;1. IAM;1.1 Authentication;IAM password policies can be configured to enforce the use of at least one uppercase letter in user passwords. Including uppercase letters increases password complexity, making them more resilient to brute-force and dictionary attacks. It is recommended to require at least one uppercase letter in IAM passwords to enhance security.;Requiring at least one uppercase letter ensures that passwords are not composed solely of lowercase letters or numbers, which are more predictable and easier to crack. Attackers often rely on common word variations in password attacks, and enforcing uppercase letters adds an additional layer of complexity, reducing the risk of unauthorized access.;3;10;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:ap-south-1:735291151388:password-policy;735291151388;iam_password_policy_uppercase;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.2.1;Ensure IAM policies are attached only to groups or roles;IAM policies attached to group or roles;1. IAM;1.2 Authorization;IAM policies define permissions that control access to AWS resources. To ensure scalability, security, and manageability, it is recommended that IAM policies be attached only to groups or roles rather than individual users. By assigning permissions at the group or role level, organizations can apply consistent security policies and avoid permission sprawl.;Attaching policies to groups or roles simplifies access control, reduces security risks, and improves compliance tracking. This approach prevents overprivileged accounts and ensures a structured, scalable IAM policy framework.;1;1;PASS;User Alex has no inline or attached policies.;arn:aws:iam::735291151388:user/Alex;Alex;iam_policy_attached_only_to_group_or_roles;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.2.2;Ensure IAM users receive permissions only through groups;IAM users get permissions through groups;1. IAM;1.2 Authorization;IAM users gain access to AWS services, functions, and data through IAM policies. There are four ways to assign policies to a user: 1.Inline (User-Specific) Policy - Editing the policy directly within the user’s profile.2.Directly Attached Policy - Assigning a standalone policy to a user.3.Group-Based Policy (Recommended) - Adding the user to an IAM group with an attached policy. 4.Group with Inline Policy - Assigning an inline policy to a group that includes the user.Among these methods, only the third approach (group-based policies) is recommended for security and manageability.;Managing IAM permissions exclusively through groups ensures consistent, scalable, and role-based access control. This approach reduces the risk of excessive privileges, simplifies auditing, and aligns user permissions with organizational roles.;1;1;PASS;User Alex has no inline or attached policies.;arn:aws:iam::735291151388:user/Alex;Alex;iam_policy_attached_only_to_group_or_roles;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.3.2;Ensure access to AWSCloudShellFullAccess is restricted;AWSCloudShellFullAccess restricted;1. IAM;1.3 Privilege Escalation Prevention;AWS CloudShell provides a managed command-line interface (CLI) for interacting with AWS services. The AWSCloudShellFullAccess IAM policy grants full access to CloudShell, including file upload and download capabilities between a user’s local system and the CloudShell environment. Within CloudShell, users have sudo privileges and unrestricted internet access, making it possible to install software-such as file transfer tools-that could facilitate data movement to external servers.;Access to AWSCloudShellFullAccess should be restricted, as it can serve as a potential data exfiltration vector for malicious or compromised cloud administrators. Granting full permissions to CloudShell increases the risk of unauthorized data transfers outside the AWS environment. AWS provides guidance on creating more restrictive IAM policies to limit file transfer capabilities, reducing security risks.;2;8;PASS;AWS CloudShellFullAccess policy is not attached to any IAM entity.;arn:aws:iam::aws:policy/AWSCloudShellFullAccess;735291151388;iam_policy_cloudshell_admin_not_attached;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.2;Ensure hardware MFA is enabled for the 'root' user account;Hardware MFA enabled for 'root';1. IAM;1.1 Authentication;The root user account in AWS has the highest level of privileges. Multi-Factor Authentication (MFA) enhances security by adding an extra layer of protection beyond a username and password. When MFA is enabled, users must enter their credentials along with a unique authentication code generated by their AWS MFA device when signing into an AWS website.;A hardware MFA has a smaller attack surface compared to a virtual MFA. Unlike a virtual MFA, which relies on a mobile device that may be vulnerable to malware or compromise, a hardware MFA operates independently, reducing exposure to potential security threats.;5;1000;PASS;Root account has a hardware MFA device enabled.;arn:aws:iam::735291151388:mfa;<root_account>;iam_root_hardware_mfa_enabled;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.1;Ensure MFA is enabled for the 'root' user account;MFA enabled for 'root';1. IAM;1.1 Authentication;The root user account holds the highest level of privileges within an AWS account. Enabling Multi-Factor Authentication (MFA) enhances security by adding an additional layer of protection beyond just a username and password. With MFA activated, users must provide their credentials (username and password) along with a unique authentication code generated by their AWS MFA device when signing into an AWS website.;Enabling MFA enhances console security by requiring the authenticating user to both possess a time-sensitive key-generating device and have knowledge of their credentials.;5;1000;PASS;MFA is enabled for root account.;arn:aws:iam::735291151388:root;<root_account>;iam_root_mfa_enabled;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.11;Ensure access keys are rotated every 90 days or less;IAM rotate access keys 90 days;1. IAM;1.1 Authentication;Access keys consist of an access key ID and a secret access key, which are used to authenticate and sign programmatic requests made to AWS. These keys allow users and applications to interact with AWS services via the AWS Command Line Interface (CLI), AWS SDKs, PowerShell tools, or direct API calls. To maintain security, it is recommended that all access keys be rotated regularly to minimize the risk of unauthorized access.;Regularly rotating access keys reduces the risk of compromised credentials being exploited. If an access key is leaked, cracked, or stolen, rotating it limits the window of opportunity for malicious use. Additionally, rotating keys ensures that inactive or outdated credentials cannot be used for unauthorized access, enhancing overall security and compliance.;3;10;PASS;User <root_account> does not have access keys.;arn:aws:iam::735291151388:root;<root_account>;iam_rotate_access_key_90_days;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.11;Ensure access keys are rotated every 90 days or less;IAM rotate access keys 90 days;1. IAM;1.1 Authentication;Access keys consist of an access key ID and a secret access key, which are used to authenticate and sign programmatic requests made to AWS. These keys allow users and applications to interact with AWS services via the AWS Command Line Interface (CLI), AWS SDKs, PowerShell tools, or direct API calls. To maintain security, it is recommended that all access keys be rotated regularly to minimize the risk of unauthorized access.;Regularly rotating access keys reduces the risk of compromised credentials being exploited. If an access key is leaked, cracked, or stolen, rotating it limits the window of opportunity for malicious use. Additionally, rotating keys ensures that inactive or outdated credentials cannot be used for unauthorized access, enhancing overall security and compliance.;3;10;PASS;User Alex does not have access keys older than 90 days.;arn:aws:iam::735291151388:user/Alex;Alex;iam_rotate_access_key_90_days;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.2.3;Ensure a support role has been created to manage incidents with AWS Support;Support role exists to manage incidents;1. IAM;1.2 Authorization;AWS offers a Support Center for incident notification, response, technical support, and customer service assistance. To ensure secure and controlled access, an IAM role should be created with a properly assigned policy, allowing only authorized users to manage incidents with AWS Support.;Implementing least privilege access control ensures that only designated users can interact with AWS Support. Assigning an IAM role with a specific policy limits access to only necessary actions, reducing the risk of unauthorized modifications or exposure of sensitive account information.;1;1;FAIL;AWS Support Access policy is not attached to any role.;arn:aws:iam::aws:policy/AWSSupportAccess;735291151388;iam_support_role_created;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.10;Ensure credentials unused for 45 days or more are disabled;IAM credentials unused disabled;1. IAM;1.1 Authentication;AWS IAM users can authenticate and access AWS resources using various types of credentials, including passwords and access keys. To minimize security risks, it is recommended to deactivate or remove any credentials that have been unused for 45 days or more.;Disabling or removing inactive credentials reduces the attack surface and prevents unauthorized access through compromised or forgotten credentials. Unused credentials pose a security risk, as attackers may exploit them if they remain active without regular monitoring. Regularly auditing and revoking stale credentials enhances overall account security.;2;8;PASS;User <root_account> does not have access keys.;arn:aws:iam::735291151388:root;<root_account>;iam_user_accesskey_unused;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.10;Ensure credentials unused for 45 days or more are disabled;IAM credentials unused disabled;1. IAM;1.1 Authentication;AWS IAM users can authenticate and access AWS resources using various types of credentials, including passwords and access keys. To minimize security risks, it is recommended to deactivate or remove any credentials that have been unused for 45 days or more.;Disabling or removing inactive credentials reduces the attack surface and prevents unauthorized access through compromised or forgotten credentials. Unused credentials pose a security risk, as attackers may exploit them if they remain active without regular monitoring. Regularly auditing and revoking stale credentials enhances overall account security.;2;8;PASS;User Alex does not have unused access keys for 45 days.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_accesskey_unused;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.10;Ensure credentials unused for 45 days or more are disabled;IAM credentials unused disabled;1. IAM;1.1 Authentication;AWS IAM users can authenticate and access AWS resources using various types of credentials, including passwords and access keys. To minimize security risks, it is recommended to deactivate or remove any credentials that have been unused for 45 days or more.;Disabling or removing inactive credentials reduces the attack surface and prevents unauthorized access through compromised or forgotten credentials. Unused credentials pose a security risk, as attackers may exploit them if they remain active without regular monitoring. Regularly auditing and revoking stale credentials enhances overall account security.;2;8;PASS;User Alex does not have console access enabled or is unused.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_console_access_unused;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;1.1.3;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;MFA enabled for IAM console users;1. IAM;1.1 Authentication;To enhance security and reduce the risk of unauthorized access, Multi-Factor Authentication (MFA) should be enabled for all IAM users who have access to the AWS Management Console.;Without Multi-Factor Authentication (MFA), a compromised password alone is enough to allow an attacker to access the console, gaining full visibility and control over AWS resources.;4;100;PASS;User Alex does not have Console Password enabled.;arn:aws:iam::735291151388:user/Alex;Alex;iam_user_mfa_enabled_console_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;2.2.4;Ensure RDS snapshots are not publicly accessible;RDS snapshots not publicy accessible;2. Attack Surface;2.2 Storage;Amazon Relational Database Service (RDS) snapshots store backups of database instances, potentially containing sensitive data such as customer records, credentials, and application configurations. By default, RDS snapshots are private, but they can be shared with other AWS accounts or made public, which can lead to data exposure if misconfigured. To prevent unauthorized access, RDS snapshots should never be publicly accessible unless explicitly required and secured.;Publicly accessible RDS snapshots create a serious security risk, as anyone can copy the snapshot and restore the database, exposing sensitive information. Attackers actively scan for publicly available snapshots to extract credentials, personally identifiable information (PII), or business-critical data. To prevent unauthorized access and data leaks, RDS snapshots should remain private or restricted to trusted AWS accounts following the principle of least privilege.;5;1000;PASS;RDS Instance cloudguardian-db is not publicly accessible.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_no_public_access;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;4.2.2;Ensure that encryption-at-rest is enabled for RDS instances;RDS instances encryption at rest enabled;4. Encryption;4.2 At-Rest;Amazon Relational Database Service (RDS) supports encryption at rest using the industry-standard AES-256 encryption algorithm to secure database instances and their associated storage. Once enabled, RDS encryption automatically handles access authentication and decryption, ensuring secure data storage with minimal performance impact.;Databases often contain sensitive and business-critical information, making encryption essential to protect against unauthorized access and data breaches. Enabling RDS encryption ensures that underlying storage, automated backups, read replicas, and snapshots are all encrypted, preventing accidental or malicious data exposure while maintaining compliance with security best practices.;3;10;PASS;RDS Instance cloudguardian-db is encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_storage_encrypted;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
aws;Prowler ThreatScore Compliance Framework for AWS ensures that the AWS account is compliant taking into account four main pillars: Identity and Access Management, Attack Surface, Forensic Readiness and Encryption;735291151388;ap-south-1;2026-07-10 18:08:16.187152;2.2.1;Ensure MFA Delete is enabled on S3 buckets;MFA delete enabled on S3 buckets;2. Attack Surface;2.2 Storage;Enabling MFA Delete on a sensitive or classified Amazon S3 bucket adds an extra layer of protection by requiring two-factor authentication for critical actions, such as deleting object versions or changing the bucket’s versioning state.;MFA Delete helps prevent accidental or malicious deletions by requiring an additional authentication step. This mitigates the risk of data loss due to compromised credentials or unauthorized access, ensuring that critical objects remain protected.;3;10;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 has MFA Delete disabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_no_mfa_delete;False;ProwlerThreatScore;Prowler ThreatScore Compliance Framework for AWS
