PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_b;Establish (and implement as needed) procedures to restore any loss of data.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_backup_enabled;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_c;Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_backup_enabled;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_2_ii;Establish (and implement as needed) procedures for obtaining necessary electronic protected health information during an emergency.;164.312 Technical Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_backup_enabled;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_a;If a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have CloudWatch Logs enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_integration_cloudwatch_logs;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_b;Implement hardware, software, and/or procedural mechanisms that record and examine activity in information systems that contain or use electronic protected health information.;164.312 Technical Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have CloudWatch Logs enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_integration_cloudwatch_logs;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have multi-AZ enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_multi_az;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_i;Establish (and implement as needed) policies and procedures for responding to an emergency or other occurrence (for example, fire, vandalism, system failure, and natural disaster) that damages systems that contain electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have multi-AZ enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_multi_az;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_a;Establish and implement procedures to create and maintain retrievable exact copies of electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have multi-AZ enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_multi_az;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_b;Establish (and implement as needed) procedures to restore any loss of data.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have multi-AZ enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_multi_az;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_c;Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have multi-AZ enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_multi_az;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is set as publicly accessible and security group cloudguardian-rds-sg (sg-0652e5b7e75b01aa9) has mysql port 3306 open to the Internet at endpoint cloudguardian-db.cxuyey2k27jg.ap-south-1.rds.amazonaws.com in a public subnet subnet-04b3d8ba16bcd6a49.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_no_public_access;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is set as publicly accessible and security group cloudguardian-rds-sg (sg-0652e5b7e75b01aa9) has mysql port 3306 open to the Internet at endpoint cloudguardian-db.cxuyey2k27jg.ap-south-1.rds.amazonaws.com in a public subnet subnet-04b3d8ba16bcd6a49.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_no_public_access;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_storage_encrypted;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_a;If a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_storage_encrypted;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_2_iv;Implement a mechanism to encrypt and decrypt electronic protected health information.;164.312 Technical Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_storage_encrypted;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_e_2_ii;Implement a mechanism to encrypt electronic protected health information whenever deemed appropriate.;164.312 Technical Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_storage_encrypted;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;Block Public Access is not configured for the account 735291151388.;arn:aws:s3:ap-south-1:735291151388:account;s3_account_level_public_access_blocks;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;Block Public Access is not configured for the account 735291151388.;arn:aws:s3:ap-south-1:735291151388:account;s3_account_level_public_access_blocks;False;735291151388;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_a;If a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_2_iv;Implement a mechanism to encrypt and decrypt electronic protected health information.;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_c_1;Implement policies and procedures to protect electronic protected health information from improper alteration or destruction.;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_c_2;Implement electronic mechanisms to corroborate that electronic protected health information has not been altered or destroyed in an unauthorized manner.;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_e_2_ii;Implement a mechanism to encrypt electronic protected health information whenever deemed appropriate.;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_default_encryption;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_i;Establish (and implement as needed) policies and procedures for responding to an emergency or other occurrence (for example, fire, vandalism, system failure, and natural disaster) that damages systems that contain electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_a;Establish and implement procedures to create and maintain retrievable exact copies of electronic protected health information.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_b;Establish (and implement as needed) procedures to restore any loss of data.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_7_ii_c;Establish (and implement as needed) procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_2_ii;Establish (and implement as needed) procedures for obtaining necessary electronic protected health information during an emergency.;164.312 Technical Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_c_1;Implement policies and procedures to protect electronic protected health information from improper alteration or destruction.;164.312 Technical Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_c_2;Implement electronic mechanisms to corroborate that electronic protected health information has not been altered or destroyed in an unauthorized manner.;164.312 Technical Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 has versioning disabled.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_object_versioning;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_policy_public_write_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_policy_public_write_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_policy_public_write_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 is not public.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_public_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_i;Implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph (a)(4) of this section, and to prevent those workforce members who do not have access under paragraph (a)(4) of this section from obtaining access to electronic protected health information.;164.308 Administrative Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 is not public.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_public_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 is not public.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_public_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_2_i;Assign a unique name and/or number for identifying and tracking user identity.;164.312 Technical Safeguards;;;aws;;PASS;S3 Bucket cloudguardian-data-dd2b6927 is not public.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_public_access;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;S3 Bucket cloudguardian-data-dd2b6927 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::cloudguardian-data-dd2b6927;s3_bucket_secure_transport_policy;False;cloudguardian-data-dd2b6927;HIPAA;HIPAA compliance framework;
